trial_id,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
94106d2e,1.1239287853240967,84.2459933757782,True,,,1,7ecae95d794c48a39ef773bfd5ca55fe,2020-10-05_15-57-33,1601938653,84.2459933757782,13862,CSI0354806,192.168.1.240,84.2459933757782,0,1,"18_batch_size=212,dropout=0.49284,epochs=42,learning_rate=0.07128",0.07127974071013506,0.4928425490326346,42,212
9410a096,0.5600809454917908,56.13033080101013,True,,,1,c1f0f705a3794196a6b501e38cc9e7ba,2020-10-05_15-57-47,1601938667,56.13033080101013,13880,CSI0354806,192.168.1.240,56.13033080101013,0,1,"19_batch_size=527,dropout=0.734,epochs=60,learning_rate=0.049661",0.04966064493380147,0.7339957613109593,60,527
9410d106,0.391085147857666,37.784284830093384,True,,,1,1cc3ba6341c84f518662044657c1d9de,2020-10-05_15-57-35,1601938655,37.784284830093384,13882,CSI0354806,192.168.1.240,37.784284830093384,0,1,"20_batch_size=530,dropout=0.52327,epochs=30,learning_rate=0.063325",0.06332485466745968,0.523274885645123,30,530
47853394,0.768283486366272,54.95903301239014,True,,,1,fa28ae1cd47549d5a3f64db9139b2fce,2020-10-05_15-59-30,1601938770,54.95903301239014,13929,CSI0354806,192.168.1.240,54.95903301239014,0,1,"1_batch_size=337,dropout=0.67604,epochs=18,learning_rate=0.056757",0.05675726939290913,0.6760385848611102,18,337
47858506,0.3168450891971588,101.61096620559692,True,,,1,8b9ddd8a934445eca66af781213c9ab4,2020-10-05_16-00-17,1601938817,101.61096620559692,13928,CSI0354806,192.168.1.240,101.61096620559692,0,1,"2_batch_size=273,dropout=0.4871,epochs=47,learning_rate=0.031487",0.03148748182449955,0.4871031054897852,47,273
4785cb74,0.25510987639427185,86.07083892822266,True,,,1,3d6248e6b60847979d2304a5cc44dfb4,2020-10-05_16-00-01,1601938801,86.07083892822266,13927,CSI0354806,192.168.1.240,86.07083892822266,0,1,"3_batch_size=435,dropout=0.74933,epochs=46,learning_rate=0.024102",0.02410237783660219,0.7493348547247272,46,435
47861ed0,0.19195926189422607,95.55618500709534,True,,,1,b69d99faafd246ed8c5aa4740b8fd9c9,2020-10-05_16-00-10,1601938810,95.55618500709534,13930,CSI0354806,192.168.1.240,95.55618500709534,0,1,"4_batch_size=421,dropout=0.56782,epochs=60,learning_rate=0.015259",0.015258979252901655,0.5678191032177717,60,421
47867100,0.08886423707008362,71.02333855628967,True,,,1,db18d3f1d4f043f4bcbaf6444ee2a951,2020-10-05_15-59-46,1601938786,71.02333855628967,13931,CSI0354806,192.168.1.240,71.02333855628967,0,1,"5_batch_size=594,dropout=0.62702,epochs=38,learning_rate=0.0010561",0.0010561200754340403,0.6270230048764316,38,594
4786d0dc,0.08889596164226532,54.58815407752991,True,,,1,de499e525f1348559c4bf3f438ecdae0,2020-10-05_15-59-29,1601938769,54.58815407752991,13932,CSI0354806,192.168.1.240,54.58815407752991,0,1,"6_batch_size=576,dropout=0.57641,epochs=24,learning_rate=0.0024485",0.0024484856403191283,0.5764058211705728,24,576
47873ad6,0.8111523389816284,117.52600598335266,True,,,1,d7a5bc4efe8b4ae894aaf99a6de648a7,2020-10-05_16-00-32,1601938832,117.52600598335266,13933,CSI0354806,192.168.1.240,117.52600598335266,0,1,"7_batch_size=305,dropout=0.88594,epochs=66,learning_rate=0.022801",0.02280101170586918,0.8859437962577956,66,305
4787aa5c,0.7022384405136108,93.33071708679199,True,,,1,a16923b08e244ad697e8456075627c90,2020-10-05_16-00-08,1601938808,93.33071708679199,13934,CSI0354806,192.168.1.240,93.33071708679199,0,1,"8_batch_size=389,dropout=0.88979,epochs=52,learning_rate=0.019403",0.019403214526448387,0.8897869337287072,52,389
