trial_id,robust_acc,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
6489979d,0.9490598290598291,0.3639258146286011,103.23802495002747,True,,,1,5b0e0a5f201542b495814d141c774fb8,2020-10-07_08-06-21,1602083181,103.23802495002747,23506,lambda1,140.221.79.11,103.23802495002747,0,1,"4_batch_size=450,dropout=0.54069,epochs=31,learning_rate=0.050015",0.05001545262996124,0.5406868316814606,31,450
6489979e,0.8958855098389982,0.5700982809066772,158.51458191871643,True,,,1,c833eabb9753406083000de1d0010434,2020-10-07_08-07-16,1602083236,158.51458191871643,23466,lambda1,140.221.79.11,158.51458191871643,0,1,"5_batch_size=215,dropout=0.85191,epochs=65,learning_rate=0.019065",0.019064602229151583,0.8519132838264036,65,215
6489979f,0.902027027027027,0.15638697147369385,141.73428583145142,True,,,1,b3855d74088c42eb9302237f3381a2fb,2020-10-07_08-06-59,1602083219,141.73428583145142,23447,lambda1,140.221.79.11,141.73428583145142,0,1,"6_batch_size=296,dropout=0.85061,epochs=57,learning_rate=0.00090407",0.000904066906233258,0.8506147050505559,57,296
648997a0,0.8516129032258064,0.5025124549865723,89.66251611709595,True,,,1,cb5133927dd04e058e5f28dc7cac3bd8,2020-10-07_08-06-07,1602083167,89.66251611709595,23458,lambda1,140.221.79.11,89.66251611709595,0,1,"7_batch_size=310,dropout=0.69618,epochs=11,learning_rate=0.0444",0.044399934397388645,0.6961835129875346,11,310
648997a1,0.9879072892173328,0.1390383541584015,124.9202835559845,True,,,1,dd16656379ae4162b7e1adfaf1ce560f,2020-10-07_08-06-43,1602083203,124.9202835559845,23434,lambda1,140.221.79.11,124.9202835559845,0,1,"8_batch_size=458,dropout=0.58642,epochs=63,learning_rate=0.0075774",0.007577427980648227,0.5864196292657157,63,458
648997a2,0.8914893617021277,0.44321686029434204,131.03727865219116,True,,,1,2206ed8bd01e4d8782f4e85cba6efc43,2020-10-07_08-06-49,1602083209,131.03727865219116,23497,lambda1,140.221.79.11,131.03727865219116,0,1,"9_batch_size=470,dropout=0.56141,epochs=61,learning_rate=0.05577",0.05577004140071806,0.5614140604140528,61,470
648997a3,0.8995685165897932,0.3396267592906952,107.19074368476868,True,,,1,44d1398da7fd45ffaf427efd51786d02,2020-10-07_08-06-25,1602083185,107.19074368476868,23426,lambda1,140.221.79.11,107.19074368476868,0,1,"10_batch_size=517,dropout=0.66451,epochs=30,learning_rate=0.040544",0.040543662239153636,0.6645086288994193,30,517
648997a4,0.800886356441912,0.7361617088317871,113.42542552947998,True,,,1,1b444afbaffc46978c5aa2931c4fdbd0,2020-10-07_08-06-31,1602083191,113.42542552947998,23514,lambda1,140.221.79.11,113.42542552947998,0,1,"11_batch_size=243,dropout=0.70438,epochs=27,learning_rate=0.045976",0.045975875341101424,0.7043825870874372,27,243
648997a5,0.8003355704697986,0.9202010035514832,124.91375732421875,True,,,1,04c3ddb93cf642388242934697b46a98,2020-10-07_08-06-43,1602083203,124.91375732421875,23516,lambda1,140.221.79.11,124.91375732421875,0,1,"12_batch_size=596,dropout=0.83187,epochs=58,learning_rate=0.046631",0.046631350679464854,0.831874583015543,58,596
648997a6,0.7333333333333334,1.348545789718628,184.7661406993866,True,,,1,aca7f7680c3844bb8413641440e8356e,2020-10-07_08-07-42,1602083262,184.7661406993866,23456,lambda1,140.221.79.11,184.7661406993866,0,1,"13_batch_size=45,dropout=0.74399,epochs=27,learning_rate=0.030404",0.03040354123182901,0.7439921597387683,27,45
648997a7,0.9014084507042254,0.20191887021064758,132.61703324317932,True,,,1,19f5544ad8884a4ba105fbf990dc35fb,2020-10-07_08-06-50,1602083210,132.61703324317932,23523,lambda1,140.221.79.11,132.61703324317932,0,1,"14_batch_size=71,dropout=0.75035,epochs=18,learning_rate=0.007658",0.0076580475651123435,0.7503489522455166,18,71
648997a8,0.8465067043048694,0.8706440329551697,148.6694221496582,True,,,1,becd09e17e8b47febbd4b084b9f39820,2020-10-07_08-07-06,1602083226,148.6694221496582,23418,lambda1,140.221.79.11,148.6694221496582,0,1,"15_batch_size=218,dropout=0.62082,epochs=56,learning_rate=0.053758",0.053757672497880084,0.6208227756687286,56,218
648997a9,0.8591715976331361,0.6275136470794678,116.36106586456299,True,,,1,d2d7b3648ef54e86a1eebac20ed3e75b,2020-10-07_08-06-34,1602083194,116.36106586456299,23475,lambda1,140.221.79.11,116.36106586456299,0,1,"16_batch_size=65,dropout=0.68206,epochs=17,learning_rate=0.028308",0.02830828717567739,0.6820644300223906,17,65
648997aa,0.8376623376623377,0.7952144742012024,144.01820945739746,True,,,1,cf8d25c908aa497f97da9b0a48529185,2020-10-07_08-07-02,1602083222,144.01820945739746,23437,lambda1,140.221.79.11,144.01820945739746,0,1,"17_batch_size=154,dropout=0.66133,epochs=45,learning_rate=0.041222",0.041221682531768084,0.6613255018379511,45,154
648997ab,0.9003115264797508,0.19875307381153107,126.58118414878845,True,,,1,f90d5c4dbaa54383a010e952dae7bf26,2020-10-07_08-06-44,1602083204,126.58118414878845,23405,lambda1,140.221.79.11,126.58118414878845,0,1,"18_batch_size=321,dropout=0.87045,epochs=46,learning_rate=0.0039115",0.003911489834880599,0.8704544713544737,46,321
648997ac,0.7582417582417582,1.3345510959625244,401.52201414108276,True,,,1,c52e6b16f412403fb2b838e63211c2e7,2020-10-07_08-11-19,1602083479,401.52201414108276,23527,lambda1,140.221.79.11,401.52201414108276,0,1,"19_batch_size=21,dropout=0.84723,epochs=55,learning_rate=0.012132",0.012131941483877688,0.8472270935692503,55,21
648997ad,0.797979797979798,0.9570766687393188,140.46293878555298,True,,,1,2d989e5b9d0544599fe5fc29e87e90c1,2020-10-07_08-06-58,1602083218,140.46293878555298,23369,lambda1,140.221.79.11,140.46293878555298,0,1,"20_batch_size=99,dropout=0.59706,epochs=28,learning_rate=0.046712",0.04671203744665871,0.5970556149872392,28,99
5ba40196,0.8378042281044591,0.8240074515342712,121.85939621925354,True,,,1,48904b95182a453c9e1450eedb9d0470,2020-10-07_08-14-18,1602083658,121.85939621925354,75006,lambda1,140.221.79.11,121.85939621925354,0,1,"1_batch_size=433,dropout=0.31452,epochs=60,learning_rate=0.091719",0.09171902194642095,0.3145199109536868,60,433
5ba40197,0.733974358974359,0.7693929672241211,110.76708507537842,True,,,1,ad4d1c1955dd489ca63aebe8e5f7aeca,2020-10-07_08-14-07,1602083647,110.76708507537842,75011,lambda1,140.221.79.11,110.76708507537842,0,1,"2_batch_size=96,dropout=0.214,epochs=20,learning_rate=0.07036",0.07036008626615745,0.21399621720203493,20,96
5ba40198,0.28,1.7969698905944824,269.2167091369629,True,,,1,280bef8f45474781a1c77a8c1a25df11,2020-10-07_08-16-45,1602083805,269.2167091369629,74947,lambda1,140.221.79.11,269.2167091369629,0,1,"3_batch_size=25,dropout=0.61795,epochs=36,learning_rate=0.054952",0.05495246794157056,0.6179461663630086,36,25
5ba40199,0.901010101010101,0.2294921875,89.02459764480591,True,,,1,96696d216aad421e8e2d1ee9fb0c4690,2020-10-07_08-13-45,1602083625,89.02459764480591,74989,lambda1,140.221.79.11,89.02459764480591,0,1,"4_batch_size=495,dropout=0.58451,epochs=14,learning_rate=0.038601",0.0386007519065317,0.5845103517604688,14,495
5ba4019a,0.7890173410404624,0.7807556390762329,98.25491666793823,True,,,1,335aace6d1bd4ab7ae96657059ffdd10,2020-10-07_08-13-54,1602083634,98.25491666793823,74985,lambda1,140.221.79.11,98.25491666793823,0,1,"5_batch_size=346,dropout=0.6078,epochs=25,learning_rate=0.070995",0.07099462087007025,0.6077986419965842,25,346
