trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
84893eb8,0.6723466407010711,0.7527799606323242,True,,,2,89e24c27c3174f8593865297622c4255,2020-10-06_21-21-41,1602044501,1177.4841539859772,7713,lambda1,140.221.79.11,1177.4841539859772,0,2,"1_batch_size=948,dropout=0.76057,epochs=84,learning_rate=0.092658",0.0926584415179409,0.7605652948870036,84,948
84893eb9,0.8491016282987086,0.710658073425293,True,,,2,70f896cf2d9b4d84969bf3f1ed7d4dd2,2020-10-06_21-16-27,1602044187,863.4228336811066,7827,lambda1,140.221.79.11,863.4228336811066,0,2,"2_batch_size=548,dropout=0.68952,epochs=51,learning_rate=0.038952",0.03895178353819645,0.6895212453571721,51,548
84893eba,0.8721242060691602,0.39728307723999023,True,,,2,6e4b5b5200444a4780205f5ec72fc5d6,2020-10-06_21-22-07,1602044527,1203.7256078720093,7880,lambda1,140.221.79.11,1203.7256078720093,0,2,"3_batch_size=545,dropout=0.67318,epochs=87,learning_rate=0.037983",0.03798318870132659,0.6731790200208074,87,545
84893ebb,0.7761527297086078,0.8225173950195312,True,,,2,35e438ca01944c34ae7c44bc1af6b28b,2020-10-06_21-16-32,1602044192,868.242392539978,7673,lambda1,140.221.79.11,868.242392539978,0,2,"4_batch_size=689,dropout=0.59103,epochs=53,learning_rate=0.083458",0.08345780990688836,0.5910327391265568,53,689
84893ebc,0.9337864277623313,0.7018766403198242,True,,,2,c2857604543a48c0ac852620e08c24dc,2020-10-06_21-21-07,1602044467,1143.652599811554,8016,lambda1,140.221.79.11,1143.652599811554,0,2,"5_batch_size=747,dropout=0.54508,epochs=80,learning_rate=0.053626",0.053626439289577346,0.545084912399973,80,747
84893ebd,0.853636635737803,0.7076754570007324,True,,,2,14ed2a2ac9e642448d3ff45261aba8bd,2020-10-06_21-17-26,1602044246,922.5569281578064,7791,lambda1,140.221.79.11,922.5569281578064,0,2,"6_batch_size=771,dropout=0.75424,epochs=59,learning_rate=0.051947",0.05194713475094842,0.7542365828941233,59,771
84893ebe,0.4264112903225806,0.873772144317627,True,,,2,d5cdcd3724144c7d90b07e0cb8450c0b,2020-10-06_21-17-31,1602044251,927.2294917106628,7910,lambda1,140.221.79.11,927.2294917106628,0,2,"7_batch_size=992,dropout=0.88977,epochs=63,learning_rate=0.084302",0.08430161782392373,0.8897705084550195,63,992
84893ebf,0.6887682869277961,2.095393180847168,True,,,2,855fa182f46844d1954749a22394ad58,2020-10-06_21-16-12,1602044172,848.461124420166,7805,lambda1,140.221.79.11,848.461124420166,0,2,"8_batch_size=652,dropout=0.76122,epochs=50,learning_rate=0.087668",0.08766803373358865,0.7612185456661649,50,652
84893ec0,0.8134652871494976,0.9559540748596191,True,,,2,2e2891294f0a45c084cafc88a24c2955,2020-10-06_21-20-05,1602044405,1081.322402715683,7687,lambda1,140.221.79.11,1081.322402715683,0,2,"9_batch_size=513,dropout=0.57906,epochs=70,learning_rate=0.065345",0.06534467412546405,0.579061047680522,70,513
84893ec1,0.7550251256281407,0.898719072341919,True,,,2,2d1846c3b8664d2da412a2271164c937,2020-10-06_21-16-40,1602044200,876.0831398963928,7898,lambda1,140.221.79.11,876.0831398963928,0,2,"10_batch_size=796,dropout=0.81379,epochs=54,learning_rate=0.04386",0.04386011319544243,0.8137900736108755,54,796
