trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
535433f2,0.9516806722689075,109.20669746398926,True,,,1,bfb02ce6e95b4349a44b7c6bd6bef56e,2020-10-06_13-00-34,1602014434,109.20669746398926,13991,lambda1,140.221.79.11,109.20669746398926,0,1,"9_batch_size=476,dropout=0.28469,epochs=83,learning_rate=0.020471",0.02047127570539988,0.28468506665828053,83,476
535433f3,0.8846153846153846,208.29572176933289,True,,,1,270f372f477743a89276962941e539cf,2020-10-06_13-02-13,1602014533,208.29572176933289,13993,lambda1,140.221.79.11,208.29572176933289,0,1,"10_batch_size=140,dropout=0.23226,epochs=85,learning_rate=0.037593",0.03759333559279274,0.23225974342425196,85,140
535433f4,0.9996558251591808,90.34844255447388,True,,,1,393ccc161e804b1bbfa89d8b43672080,2020-10-06_13-00-15,1602014415,90.34844255447388,13988,lambda1,140.221.79.11,90.34844255447388,0,1,"11_batch_size=447,dropout=0.42488,epochs=60,learning_rate=0.024683",0.024682510345576624,0.42487938292558536,60,447
535433f5,0.886252045826514,61.64145350456238,True,,,1,735d2226ab8a423ea1313b74bec59683,2020-10-06_12-59-46,1602014386,61.64145350456238,13992,lambda1,140.221.79.11,61.64145350456238,0,1,"12_batch_size=470,dropout=0.62051,epochs=44,learning_rate=0.048117",0.048117040322529725,0.6205068122222752,44,470
535433f6,0.948672324117164,106.40985488891602,True,,,1,7e37cf9f12d445ec967878a4b7de993b,2020-10-06_13-00-31,1602014431,106.40985488891602,13985,lambda1,140.221.79.11,106.40985488891602,0,1,"13_batch_size=562,dropout=0.46562,epochs=90,learning_rate=0.043518",0.043518244540006586,0.46562201359730415,90,562
535433f7,0.949685534591195,120.69201350212097,True,,,1,bc64e69b4d1840669d015acacf6a46f5,2020-10-06_13-00-45,1602014445,120.69201350212097,14020,lambda1,140.221.79.11,120.69201350212097,0,1,"14_batch_size=318,dropout=0.53089,epochs=77,learning_rate=0.010292",0.010292303362042786,0.5308880806522385,77,318
535433f8,1.0,313.27095890045166,True,,,1,abaabc8520094167a522490b8db0cf2a,2020-10-06_13-03-58,1602014638,313.27095890045166,13987,lambda1,140.221.79.11,313.27095890045166,0,1,"15_batch_size=55,dropout=0.44318,epochs=81,learning_rate=0.0014294",0.0014293814024497358,0.44317501720201585,81,55
535433f9,1.0,107.89784526824951,True,,,1,a83be48a1a234898be475f0b724efb9a,2020-10-06_13-00-33,1602014433,107.89784526824951,13990,lambda1,140.221.79.11,107.89784526824951,0,1,"16_batch_size=573,dropout=0.59798,epochs=98,learning_rate=0.0055573",0.005557250806827072,0.5979752404610875,98,573
535433fa,1.0,139.97409677505493,True,,,1,c2b7268dd2c444fbaefe70fd7c52e56e,2020-10-06_13-01-05,1602014465,139.97409677505493,14007,lambda1,140.221.79.11,139.97409677505493,0,1,"17_batch_size=244,dropout=0.50362,epochs=75,learning_rate=0.003941",0.003940994213843045,0.5036179665957787,75,244
535433fb,0.6863905325443787,441.39470386505127,True,,,1,46f9562abc67461e8b5d932c8c101342,2020-10-06_13-06-06,1602014766,441.39470386505127,13986,lambda1,140.221.79.11,441.39470386505127,0,1,"18_batch_size=26,dropout=0.43196,epochs=77,learning_rate=0.055475",0.05547460127712847,0.4319563131239632,77,26
