trial_id,tf_test_acc,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
6c705ef8,0.04670000076293945,0.04670000076293945,0.006398916244506836,True,,,2,556f70ab169a4cc4b248f0279433d3e1,2020-11-13_08-46-22,1605257182,118.81181359291077,169609,thetagpu13,140.221.68.23,118.81181359291077,0,2,"1_batch_size=413,dropout=0.54997,epochs=58,learning_rate=0.078667",0.07866725549643158,0.5499733408162903,58,413
6c75b312,0.04670000076293945,0.04670000076293945,0.009955167770385742,True,,,2,73fce29fb58c47feaf31191f69b2c664,2020-11-13_08-45-26,1605257126,62.882304668426514,169480,thetagpu13,140.221.68.23,62.882304668426514,0,2,"2_batch_size=348,dropout=0.83272,epochs=31,learning_rate=0.043864",0.04386351086813913,0.8327185825522312,31,348
6c779ae2,0.04670000076293945,0.04670000076293945,0.008194923400878906,True,,,2,f0956bf1c842496f863f6d1a8aade00e,2020-11-13_08-44-51,1605257091,27.24228525161743,169376,thetagpu13,140.221.68.23,27.24228525161743,0,2,"3_batch_size=484,dropout=0.58394,epochs=11,learning_rate=0.090992",0.09099165925194258,0.583939858570195,11,484
6c797ede,0.04670000076293945,0.04670000076293945,0.006577253341674805,True,,,2,bfdfd54ec24343779439e85c7baed245,2020-11-13_08-45-29,1605257129,65.30163526535034,169413,thetagpu13,140.221.68.23,65.30163526535034,0,2,"4_batch_size=414,dropout=0.81059,epochs=35,learning_rate=0.043125",0.043125073786890546,0.8105893164378783,35,414
6c7bb050,0.04670000076293945,0.04670000076293945,0.00838017463684082,True,,,2,46b838bc68484343bf66a21b67e0599b,2020-11-13_08-44-56,1605257096,32.844903230667114,169441,thetagpu13,140.221.68.23,32.844903230667114,0,2,"5_batch_size=307,dropout=0.48889,epochs=11,learning_rate=0.061254",0.06125382871427541,0.4888916466406327,11,307
6c7de23a,0.04670000076293945,0.04670000076293945,0.0066072940826416016,True,,,2,3787481ec5ea4f4b853975cbaa1b6669,2020-11-13_08-44-52,1605257092,28.73604941368103,169530,thetagpu13,140.221.68.23,28.73604941368103,0,2,"6_batch_size=496,dropout=0.53548,epochs=12,learning_rate=0.068517",0.06851690579548803,0.5354792488607373,12,496
6c7fd96e,0.04670000076293945,0.04670000076293945,0.007349967956542969,True,,,2,95c7c07a9f224ffdb4be3a9a2df69a04,2020-11-13_08-45-29,1605257129,64.99735474586487,169514,thetagpu13,140.221.68.23,64.99735474586487,0,2,"7_batch_size=431,dropout=0.81838,epochs=33,learning_rate=0.092431",0.09243059890596722,0.8183770548996856,33,431
6c81d6d8,0.04670000076293945,0.04670000076293945,0.00711512565612793,True,,,2,56c1aa6d506b45e2a5cd539b3ca829f8,2020-11-13_08-45-50,1605257150,85.89723038673401,169544,thetagpu13,140.221.68.23,85.89723038673401,0,2,"8_batch_size=435,dropout=0.56061,epochs=42,learning_rate=0.077786",0.0777860433083834,0.560614507547503,42,435
6c83caba,0.04670000076293945,0.04670000076293945,0.006438016891479492,True,,,2,5fc325c7cd76492aaf7e56e780e867d4,2020-11-13_08-46-21,1605257181,87.33674025535583,169538,thetagpu13,140.221.68.23,87.33674025535583,0,2,"9_batch_size=261,dropout=0.88762,epochs=46,learning_rate=0.086766",0.08676575980877399,0.8876204397956293,46,261
7e849a0a,0.04670000076293945,0.04670000076293945,0.007061004638671875,True,,,2,84085611efb143449503ba40810330c8,2020-11-13_08-45-53,1605257153,57.85310912132263,169406,thetagpu13,140.221.68.23,57.85310912132263,0,2,"10_batch_size=464,dropout=0.55777,epochs=30,learning_rate=0.096656",0.09665619720757648,0.5577732331199398,30,464
b52d4412,0.04670000076293945,0.04670000076293945,0.006678581237792969,True,,,2,d8dc95f7a44945ab9a2173474e3af5f7,2020-11-13_08-48-21,1605257301,114.88133955001831,169521,thetagpu13,140.221.68.23,114.88133955001831,0,2,"1_batch_size=277,dropout=0.47815,epochs=59,learning_rate=0.019173",0.01917346239435855,0.4781493203712503,59,277
b532e93a,0.04670000076293945,0.04670000076293945,0.007880210876464844,True,,,2,71b822742732493caf83b4582f4c6aaa,2020-11-13_08-47-09,1605257229,43.27281904220581,169532,thetagpu13,140.221.68.23,43.27281904220581,0,2,"2_batch_size=250,dropout=0.74352,epochs=19,learning_rate=0.0072232",0.00722322046834248,0.7435219161231297,19,250
b534fa5e,0.04670000076293945,0.04670000076293945,0.00681614875793457,True,,,2,d41b6a8c99ce429492ec77377825d43f,2020-11-13_08-47-47,1605257267,81.24490737915039,169429,thetagpu13,140.221.68.23,81.24490737915039,0,2,"3_batch_size=329,dropout=0.585,epochs=37,learning_rate=0.016703",0.01670253368898645,0.5849987741411862,37,329
b536d504,0.04670000076293945,0.04670000076293945,0.006834745407104492,True,,,2,1583884119b746a29d37e0543db0f186,2020-11-13_08-48-20,1605257300,114.22848582267761,169393,thetagpu13,140.221.68.23,114.22848582267761,0,2,"4_batch_size=456,dropout=0.64192,epochs=61,learning_rate=0.016847",0.016847402889428827,0.6419153474097206,61,456
b538dd04,0.04670000076293945,0.04670000076293945,0.008066177368164062,True,,,2,834c5e394d9345df8bac4d5bc9930301,2020-11-13_08-46-56,1605257216,30.264869213104248,169529,thetagpu13,140.221.68.23,30.264869213104248,0,2,"5_batch_size=331,dropout=0.66932,epochs=12,learning_rate=0.020016",0.02001566646192988,0.6693191068222258,12,331
b53af0f8,0.04670000076293945,0.04670000076293945,0.007401227951049805,True,,,2,049e70c4b5ec4c54aac26e805338c7e3,2020-11-13_08-47-45,1605257265,79.16062378883362,169404,thetagpu13,140.221.68.23,79.16062378883362,0,2,"6_batch_size=425,dropout=0.55872,epochs=42,learning_rate=0.03042",0.03041994522730478,0.5587219139706016,42,425
b53d1c66,0.04670000076293945,0.04670000076293945,0.006272792816162109,True,,,2,8206a8dd9a944f3cb9aac423b9ed245f,2020-11-13_08-46-59,1605257219,33.352351665496826,169408,thetagpu13,140.221.68.23,33.352351665496826,0,2,"7_batch_size=285,dropout=0.57874,epochs=15,learning_rate=0.0066215",0.006621538231292633,0.5787372817097206,15,285
b53f58c8,0.04670000076293945,0.04670000076293945,0.010271787643432617,True,,,2,6ec82920ac494cd8b565be8cfcc00593,2020-11-13_08-47-07,1605257227,41.05634951591492,169540,thetagpu13,140.221.68.23,41.05634951591492,0,2,"8_batch_size=346,dropout=0.46317,epochs=16,learning_rate=0.055213",0.055212638984083795,0.4631655530795203,16,346
b541ab1e,0.04670000076293945,0.04670000076293945,0.0069048404693603516,True,,,2,6a49266454744705b67392afdd63c950,2020-11-13_08-48-09,1605257289,69.64091444015503,169409,thetagpu13,140.221.68.23,69.64091444015503,0,2,"9_batch_size=207,dropout=0.81438,epochs=35,learning_rate=0.033685",0.03368464050304956,0.8143762985712029,35,207
c922cb36,0.04670000076293945,0.04670000076293945,0.006571292877197266,True,,,2,dbd6ff07721d40f881c478b4568cdccd,2020-11-13_08-48-11,1605257291,68.84631419181824,169525,thetagpu13,140.221.68.23,68.84631419181824,0,2,"10_batch_size=212,dropout=0.56916,epochs=34,learning_rate=0.043604",0.043603557850132674,0.5691593357754742,34,212
fbcc2636,0.04670000076293945,0.04670000076293945,0.007277488708496094,True,,,2,c9b91c50bf374de2a02cecd80777255d,2020-11-13_08-49-34,1605257374,70.01163673400879,169410,thetagpu13,140.221.68.23,70.01163673400879,0,2,"1_batch_size=198,dropout=0.24074,epochs=28,learning_rate=0.055247",0.05524698986601545,0.24074464160052553,28,198
fbd165b0,0.04670000076293945,0.04670000076293945,0.007869720458984375,True,,,2,cd40d46621e74354817cc7b96713d977,2020-11-13_08-49-26,1605257366,62.097163915634155,169539,thetagpu13,140.221.68.23,62.097163915634155,0,2,"2_batch_size=341,dropout=0.24067,epochs=30,learning_rate=0.079163",0.07916305879846336,0.24067168012794893,30,341
fbd38430,0.04670000076293945,0.04670000076293945,0.012410163879394531,True,,,2,64faf053babc4037ae3db3c89ce41260,2020-11-13_08-49-08,1605257348,44.073575496673584,169377,thetagpu13,140.221.68.23,44.073575496673584,0,2,"3_batch_size=496,dropout=0.23109,epochs=21,learning_rate=0.085139",0.08513875656166067,0.23109134841651893,21,496
fbd58258,0.04670000076293945,0.04670000076293945,0.00780940055847168,True,,,2,68e749fc90ba4e6d9c1f53431957f78d,2020-11-13_08-50-25,1605257425,120.7263355255127,169603,thetagpu13,140.221.68.23,120.7263355255127,0,2,"4_batch_size=482,dropout=0.4007,epochs=65,learning_rate=0.09024",0.09024036976854902,0.40070277307260926,65,482
fbd9b8be,0.04670000076293945,0.04670000076293945,0.006703376770019531,True,,,2,9c23e80c02df4fcbb0abd53b24214025,2020-11-13_08-49-55,1605257395,90.4347026348114,169612,thetagpu13,140.221.68.23,90.4347026348114,0,2,"5_batch_size=447,dropout=0.51224,epochs=46,learning_rate=0.054532",0.054531518214321006,0.5122395499965571,46,447
fbdbe42c,0.04670000076293945,0.04670000076293945,0.006716251373291016,True,,,2,7d3f705c4ffa45ffa4e866f655bbb55f,2020-11-13_08-49-37,1605257377,72.68641328811646,169523,thetagpu13,140.221.68.23,72.68641328811646,0,2,"6_batch_size=384,dropout=0.45379,epochs=36,learning_rate=0.06395",0.06394963318949384,0.45378982144622465,36,384
fbde2dfe,0.04670000076293945,0.04670000076293945,0.007880449295043945,True,,,2,29d4acdcef4c4ffda4118a2ef1e4e9f3,2020-11-13_08-49-24,1605257364,59.78005075454712,169489,thetagpu13,140.221.68.23,59.78005075454712,0,2,"7_batch_size=199,dropout=0.29055,epochs=26,learning_rate=0.096498",0.09649835680699001,0.29055335161925716,26,199
fbe0d13a,0.04670000076293945,0.04670000076293945,0.01022195816040039,True,,,2,2923405ca8ce43d1bcdb39b5cb5c1439,2020-11-13_08-49-52,1605257392,87.68706393241882,169589,thetagpu13,140.221.68.23,87.68706393241882,0,2,"8_batch_size=290,dropout=0.59875,epochs=45,learning_rate=0.072683",0.07268273477132209,0.5987524779812317,45,290
fbe366a2,0.04670000076293945,0.04670000076293945,0.006545543670654297,True,,,2,ba05dfa134244244979db74fbdae1bd1,2020-11-13_08-50-18,1605257418,67.0776298046112,169504,thetagpu13,140.221.68.23,67.0776298046112,0,2,"9_batch_size=247,dropout=0.24076,epochs=34,learning_rate=0.074115",0.07411457155494858,0.24075544410119132,34,247
17daa2f8,0.04670000076293945,0.04670000076293945,0.00738525390625,True,,,2,607439cf3aac4946aef16f0d6b2b2679,2020-11-13_08-51-05,1605257465,98.2288887500763,169478,thetagpu13,140.221.68.23,98.2288887500763,0,2,"10_batch_size=323,dropout=0.35933,epochs=55,learning_rate=0.07564",0.0756402933225108,0.35932928437610756,55,323
5dc53800,0.04670000076293945,0.04670000076293945,0.008429527282714844,True,,,2,60a96b0a81f94f64a630ba5922bbdc0c,2020-11-13_08-52-08,1605257528,59.88765025138855,169541,thetagpu13,140.221.68.23,59.88765025138855,0,2,"1_batch_size=349,dropout=0.31707,epochs=29,learning_rate=0.061573",0.061573437666390785,0.3170682030867253,29,349
5dcafc54,0.04670000076293945,0.04670000076293945,0.010145187377929688,True,,,2,ee827789b61044bf9ad0528f82b0aed7,2020-11-13_08-51-41,1605257501,32.97934103012085,169510,thetagpu13,140.221.68.23,32.97934103012085,0,2,"2_batch_size=286,dropout=0.60278,epochs=13,learning_rate=0.0066748",0.00667482399154943,0.602777222352227,13,286
5dccfde2,0.04670000076293945,0.04670000076293945,0.007129669189453125,True,,,2,0e346d1f84f446fca54435cb7a9dcd6d,2020-11-13_08-53-07,1605257587,118.1651394367218,169500,thetagpu13,140.221.68.23,118.1651394367218,0,2,"3_batch_size=478,dropout=0.53468,epochs=63,learning_rate=0.061903",0.06190280334240918,0.5346775378010873,63,478
5dcedb26,0.04670000076293945,0.04670000076293945,0.007822275161743164,True,,,2,2c7c908469ae43348f125561481ed548,2020-11-13_08-52-57,1605257577,108.06763577461243,169595,thetagpu13,140.221.68.23,108.06763577461243,0,2,"4_batch_size=273,dropout=0.38205,epochs=60,learning_rate=0.058039",0.05803902955346499,0.38205375781672907,60,273
5dd1019e,0.04670000076293945,0.04670000076293945,0.0076525211334228516,True,,,2,eca6b1f6704e43c493442e83c4251e2e,2020-11-13_08-52-25,1605257545,76.83970260620117,169527,thetagpu13,140.221.68.23,76.83970260620117,0,2,"5_batch_size=213,dropout=0.52018,epochs=31,learning_rate=0.013952",0.013951930134930833,0.5201846677832822,31,213
5dd30714,0.04670000076293945,0.04670000076293945,0.008575439453125,True,,,2,5110e68055ce4608997222782b2159cc,2020-11-13_08-52-01,1605257521,51.97333383560181,169505,thetagpu13,140.221.68.23,51.97333383560181,0,2,"6_batch_size=385,dropout=0.2328,epochs=23,learning_rate=0.048134",0.048133637447836435,0.23279988280673647,23,385
5dd58264,0.04670000076293945,0.04670000076293945,0.008156299591064453,True,,,2,96a8ba987ae949a3807815399c82dd64,2020-11-13_08-52-40,1605257560,91.8431830406189,169416,thetagpu13,140.221.68.23,91.8431830406189,0,2,"7_batch_size=372,dropout=0.20225,epochs=41,learning_rate=0.056018",0.05601761225909824,0.20224741367123422,41,372
5dd7c8a8,0.04670000076293945,0.04670000076293945,0.007944583892822266,True,,,2,33193855e4074c29af5efb1b4b503bf4,2020-11-13_08-52-37,1605257557,87.9562599658966,169436,thetagpu13,140.221.68.23,87.9562599658966,0,2,"8_batch_size=320,dropout=0.27817,epochs=43,learning_rate=0.035416",0.035415704353546025,0.2781688410128508,43,320
5dd9b9e2,0.04670000076293945,0.04670000076293945,0.006684780120849609,True,,,2,0a1825a0cfff41a692dd7a1010937119,2020-11-13_08-53-05,1605257585,80.34591269493103,169338,thetagpu13,140.221.68.23,80.34591269493103,0,2,"9_batch_size=394,dropout=0.32576,epochs=42,learning_rate=0.039024",0.03902387500027618,0.3257630847251231,42,394
7350e890,0.04670000076293945,0.04670000076293945,0.006360530853271484,True,,,2,be72d02c0bb64d18bc2dd867a6c89b0e,2020-11-13_08-53-33,1605257613,89.53096103668213,169561,thetagpu13,140.221.68.23,89.53096103668213,0,2,"10_batch_size=434,dropout=0.22454,epochs=48,learning_rate=0.044217",0.04421738008818856,0.22453728201611345,48,434
b605e7a8,0.04670000076293945,0.04670000076293945,0.008658647537231445,True,,,2,5f0a141278a44b41b63f348fba2677c6,2020-11-13_08-57-34,1605257854,237.21834564208984,169502,thetagpu13,140.221.68.23,237.21834564208984,0,2,"1_batch_size=144,dropout=0.5701,epochs=97,learning_rate=0.062956",0.06295552468410351,0.5701002231326353,97,144
b60b358c,0.04670000076293945,0.04670000076293945,0.008062601089477539,True,,,2,cfafcd17fb654cc38f245deae77cf059,2020-11-13_08-57-14,1605257834,217.03210949897766,169508,thetagpu13,140.221.68.23,217.03210949897766,0,2,"2_batch_size=150,dropout=0.6077,epochs=97,learning_rate=0.054309",0.054308757248265456,0.6077005287172854,97,150
b60d5768,0.04670000076293945,0.04670000076293945,0.006470203399658203,True,,,2,cc6a809f210b4025a336cab5c9acac2f,2020-11-13_08-59-32,1605257972,355.0937993526459,169524,thetagpu13,140.221.68.23,355.0937993526459,0,2,"3_batch_size=80,dropout=0.61767,epochs=100,learning_rate=0.097943",0.09794257609922158,0.6176680316043253,100,80
b60f82d6,0.04670000076293945,0.04670000076293945,0.008977413177490234,True,,,2,42d74fec465543c2bf4ffaa6ad499d96,2020-11-13_08-56-04,1605257764,147.0658130645752,169588,thetagpu13,140.221.68.23,147.0658130645752,0,2,"4_batch_size=266,dropout=0.52583,epochs=81,learning_rate=0.074432",0.07443191364230872,0.525831954156313,81,266
b6116560,0.04670000076293945,0.04670000076293945,0.007608890533447266,True,,,2,e84002d8d10341129c8bb2dd7ae234ba,2020-11-13_08-56-37,1605257797,180.03047394752502,169388,thetagpu13,140.221.68.23,180.03047394752502,0,2,"5_batch_size=287,dropout=0.8571,epochs=98,learning_rate=0.068978",0.06897809592515372,0.8570958219668381,98,287
b61331ce,0.04670000076293945,0.04670000076293945,0.009673833847045898,True,,,2,7a7341e41b004f2a90208aef851276f3,2020-11-13_08-59-00,1605257940,323.1702210903168,169575,thetagpu13,140.221.68.23,323.1702210903168,0,2,"6_batch_size=42,dropout=0.47335,epochs=53,learning_rate=0.050139",0.050139011896138216,0.47335241412800627,53,42
b6150f76,0.04670000076293945,0.04670000076293945,0.0077457427978515625,True,,,2,134530d914ab4a429e98abf1f82de3ad,2020-11-13_08-56-31,1605257791,174.67259526252747,169450,thetagpu13,140.221.68.23,174.67259526252747,0,2,"7_batch_size=261,dropout=0.80603,epochs=86,learning_rate=0.066741",0.06674102173621448,0.8060340399390815,86,261
b6172806,0.04670000076293945,0.04670000076293945,0.008202791213989258,True,,,2,4e4bba1705944eedad86f66368899eb0,2020-11-13_09-01-16,1605258076,459.4418902397156,169517,thetagpu13,140.221.68.23,459.4418902397156,0,2,"8_batch_size=46,dropout=0.71027,epochs=82,learning_rate=0.072076",0.07207632043675563,0.7102742530005486,82,46
b6192034,0.04670000076293945,0.04670000076293945,0.007145881652832031,True,,,2,a2ce809db8c847d9b28d464672342652,2020-11-13_08-58-41,1605257921,154.09325218200684,169545,thetagpu13,140.221.68.23,154.09325218200684,0,2,"9_batch_size=203,dropout=0.50319,epochs=83,learning_rate=0.094904",0.09490381009069224,0.5031878734031998,83,203
0f86e52a,0.04670000076293945,0.04670000076293945,0.007851600646972656,True,,,2,24f6f6b772d542538d0cd521133a66ad,2020-11-13_09-01-37,1605258097,303.36768770217896,169513,thetagpu13,140.221.68.23,303.36768770217896,0,2,"10_batch_size=103,dropout=0.49485,epochs=99,learning_rate=0.089926",0.0899259975828656,0.4948474090018895,99,103
d6c31406,0.04670000076293945,0.04670000076293945,0.00827336311340332,True,,,2,f8153b04b9aa412c860984180729627e,2020-11-13_09-03-46,1605258226,125.26828455924988,169560,thetagpu13,140.221.68.23,125.26828455924988,0,2,"1_batch_size=285,dropout=0.64773,epochs=63,learning_rate=0.023064",0.023063613683415158,0.6477348778263322,63,285
d6c85380,0.04670000076293945,0.04670000076293945,0.0067331790924072266,True,,,2,9ffce5f16c6b4354b1e513e4db4332fb,2020-11-13_09-04-52,1605258292,190.77845454216003,169422,thetagpu13,140.221.68.23,190.77845454216003,0,2,"2_batch_size=79,dropout=0.64303,epochs=47,learning_rate=0.034444",0.034443562865604,0.6430316520007893,47,79
d6ca2674,0.04670000076293945,0.04670000076293945,0.007388591766357422,True,,,2,bfdb8cf47f2b421b8b723baa459d5f79,2020-11-13_09-04-20,1605258260,158.8909182548523,169411,thetagpu13,140.221.68.23,158.8909182548523,0,2,"3_batch_size=86,dropout=0.48621,epochs=45,learning_rate=0.017387",0.017387212364157183,0.4862052718359345,45,86
d6cbcc7c,0.04670000076293945,0.04670000076293945,0.007264137268066406,True,,,2,c4179b288bb74c24b691073cff190c9a,2020-11-13_09-03-59,1605258239,138.02227210998535,169417,thetagpu13,140.221.68.23,138.02227210998535,0,2,"4_batch_size=189,dropout=0.89861,epochs=61,learning_rate=0.032703",0.0327030262905175,0.8986125925327424,61,189
d6cdc66c,0.04670000076293945,0.04670000076293945,0.0067005157470703125,True,,,2,d089c6d8b0d7412d8cb6f85b7b79a0f0,2020-11-13_09-03-47,1605258227,125.78270149230957,169397,thetagpu13,140.221.68.23,125.78270149230957,0,2,"5_batch_size=206,dropout=0.69838,epochs=61,learning_rate=0.010489",0.010488776326664237,0.6983810124922188,61,206
