trial_id,pt_test_acc,tf_test_acc,pt_uniform_accuracy,tf_uniform_accuracy,pt_gaussian_accuracy,tf_gaussian_accuracy,pt_saltandpepper_accuracy,tf_saltandpepper_accuracy,pt_spatial_accuracy,tf_spatial_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
c38fb154,0.9382961904926664,0.9453999996185303,0.9382732116609505,0.9456837947084763,0.93828086722195,0.9456837947084763,0.9361143434590886,0.9436474154826066,0.0,0.0,0.7531379617352745,559.0189831256866,True,,,1,103a8ebdf7d746bd8dc208c7a7ef7ba4,2020-10-23_12-34-59,1603474499,559.0189831256866,139697,iotagpu02,140.221.68.6,559.0189831256866,0,1,"8_batch_size=898,dropout=0.73636,epochs=47,learning_rate=0.058772",0.05877228098783954,0.7363635002224098,47,898
c38fded6,0.9346138667908443,0.9463000297546387,0.9348511758941696,0.9462426506614405,0.9348741425771678,0.9462196839784418,0.9327076188143067,0.9444971827535523,0.0,0.0,0.7520306351224562,545.1052167415619,True,,,1,9eb8fd39e289457e900e6b648b75e15f,2020-10-23_12-44-03,1603475043,545.1052167415619,139701,iotagpu02,140.221.68.6,545.1052167415619,0,1,"9_batch_size=570,dropout=0.79572,epochs=44,learning_rate=0.097857",0.09785660457619486,0.7957164532247648,44,570
c390074e,0.9345143437385559,0.9423999786376953,0.9345679201371876,0.9427210926016657,0.9346138535031847,0.9427364037236647,0.9325162297893189,0.9409985913767762,0.0,0.0,0.7505068413508049,545.3649787902832,True,,,1,33fba86d4a3f4d9eaf8524ff771618bd,2020-10-23_12-44-04,1603475044,545.3649787902832,139519,iotagpu02,140.221.68.6,545.3649787902832,0,1,"10_batch_size=889,dropout=0.81902,epochs=61,learning_rate=0.038201",0.03820120953103741,0.8190153621763475,61,889
584bcde4,0.9371019229767429,0.9401000142097473,0.9372856442920136,0.9401028907398333,0.9373698554630084,0.9400339906908379,0.9350502204801567,0.9380052670259675,0.0,0.0,0.7505049805878308,555.611165523529,True,,,1,ae577cad76fb43419cdb7ac657d4249d,2020-10-23_12-53-24,1603475604,555.611165523529,139567,iotagpu02,140.221.68.6,555.611165523529,0,1,"1_batch_size=424,dropout=0.68307,epochs=38,learning_rate=0.023371",0.023370534244027064,0.6830678820817758,38,424
584c0c82,0.9358081327881783,0.9462000131607056,0.9359152988731013,0.9458981504164626,0.9359765433610976,0.9459134615384615,0.9336645639392456,0.9443823493385594,0.0,0.0,0.7523758513415811,547.8345158100128,True,,,1,901cf428c3954423a36f0394dd9fc0b2,2020-10-23_12-53-17,1603475597,547.8345158100128,139712,iotagpu02,140.221.68.6,547.8345158100128,0,1,"2_batch_size=556,dropout=0.52377,epochs=37,learning_rate=0.015956",0.01595569278410888,0.5237727513393388,37,556
584c3478,0.9363057427345567,0.9453999996185303,0.9363975992160707,0.9453622611464968,0.9365889882410582,0.9454081945124939,0.9343459088682018,0.9434943042626164,0.0,0.0,0.7523302998600024,550.0949766635895,True,,,1,0be1f33f81a04439adbf859b8def40da,2020-10-23_12-53-19,1603475599,550.0949766635895,139598,iotagpu02,140.221.68.6,550.0949766635895,0,1,"3_batch_size=502,dropout=0.71616,epochs=54,learning_rate=0.041737",0.04173742509667837,0.7161556097032156,54,502
584c5ba6,0.9346138641333125,0.942799985408783,0.9347210313571778,0.9429890372366488,0.9345832312591867,0.9430426261636453,0.9326004409603136,0.941013902498775,0.0,0.0,0.7506364119017843,565.9296386241913,True,,,1,934a374567ed4ae5920215bc84dab539,2020-10-23_12-53-35,1603475615,565.9296386241913,139645,iotagpu02,140.221.68.6,565.9296386241913,0,1,"4_batch_size=680,dropout=0.8674,epochs=40,learning_rate=0.015457",0.015456872657998022,0.8673983523269752,40,680
584c8234,0.9368033530605826,0.9435999989509583,0.9368339661930425,0.9439459823615874,0.9368263106320431,0.9439230156785888,0.9346980646741792,0.9421316144047035,0.0,0.0,0.7518762305955685,550.7689366340637,True,,,1,82d21bae14624916b5ab297f5ebd4987,2020-10-23_12-53-19,1603475599,550.7689366340637,139625,iotagpu02,140.221.68.6,550.7689366340637,0,1,"5_batch_size=820,dropout=0.54005,epochs=45,learning_rate=0.035176",0.035175652817172894,0.540049876364153,45,820
584ca8fe,0.933718164635312,0.9466999769210815,0.9338329862812345,0.9470464845663892,0.9339401641352278,0.946923995590397,0.9316358402743752,0.9451019720725135,0.0,0.0,0.751889958447653,551.3505430221558,True,,,1,4c4ddf36689b44c7a371127518ff18e0,2020-10-23_12-53-20,1603475600,551.3505430221558,139582,iotagpu02,140.221.68.6,551.3505430221558,0,1,"6_batch_size=897,dropout=0.46611,epochs=54,learning_rate=0.027082",0.02708156272282425,0.4661088930511182,54,897
584ccff0,0.9356090847853642,0.9444000124931335,0.9356856320431161,0.9443593826555611,0.9356550097991181,0.9444665605095541,0.9337717417932385,0.9426521925526702,0.0,0.0,0.7516599616631756,559.5454597473145,True,,,1,812491019778441a9d4a7840ba597de3,2020-10-23_12-53-28,1603475608,559.5454597473145,139641,iotagpu02,140.221.68.6,559.5454597473145,0,1,"7_batch_size=650,dropout=0.68449,epochs=61,learning_rate=0.054647",0.0546466994691683,0.6844917809454419,61,650
